code_dept,annee,bure__activites_financieres__autres_formes,bure__activites_financieres__entrepreneur_individuel,bure__activites_financieres__sarl,bure__activites_financieres__sas_sasu,bure__activites_financieres__total,bure__administration_sante_education__autres_formes,bure__administration_sante_education__entrepreneur_individuel,bure__administration_sante_education__sarl,bure__administration_sante_education__sas_sasu,bure__administration_sante_education__total,bure__autres_services__autres_formes,bure__autres_services__entrepreneur_individuel,bure__autres_services__sarl,bure__autres_services__sas_sasu,bure__autres_services__total,bure__commerce_transport_hebergement__autres_formes,bure__commerce_transport_hebergement__entrepreneur_individuel,bure__commerce_transport_hebergement__sarl,bure__commerce_transport_hebergement__sas_sasu,bure__commerce_transport_hebergement__total,bure__construction__autres_formes,bure__construction__entrepreneur_individuel,bure__construction__sarl,bure__construction__sas_sasu,bure__construction__total,bure__immobilier__autres_formes,bure__immobilier__entrepreneur_individuel,bure__immobilier__sarl,bure__immobilier__sas_sasu,bure__immobilier__total,bure__industrie_extractive_energie__autres_formes,bure__industrie_extractive_energie__entrepreneur_individuel,bure__industrie_extractive_energie__sarl,bure__industrie_extractive_energie__sas_sasu,bure__industrie_extractive_energie__total,bure__industrie_manufacturiere__autres_formes,bure__industrie_manufacturiere__entrepreneur_individuel,bure__industrie_manufacturiere__sarl,bure__industrie_manufacturiere__sas_sasu,bure__industrie_manufacturiere__total,bure__information_communication__autres_formes,bure__information_communication__entrepreneur_individuel,bure__information_communication__sarl,bure__information_communication__sas_sasu,bure__information_communication__total,bure__total__autres_formes,bure__total__entrepreneur_individuel,bure__total__sarl,bure__total__sas_sasu,bure__total__total
62,2014,50,57,53,44,204,12,817,41,13,883,3,890,74,34,1001,13,2156,466,238,2873,17,789,205,97,1108,10,102,38,19,169,3,286,59,42,390,26,787,173,128,1114,0,139,21,17,177,134,6023,1130,632,7919
62,2015,78,40,66,60,244,13,858,24,21,916,2,783,54,38,877,22,1892,402,335,2651,8,589,151,127,875,14,97,42,23,176,1,233,48,58,340,27,670,147,164,1008,1,137,10,17,165,166,5299,944,843,7252
62,2016,64,44,65,45,218,12,856,44,27,939,5,672,55,42,774,16,1872,337,413,2638,11,479,142,151,783,9,69,31,31,140,5,225,47,63,340,32,687,153,219,1091,1,125,13,23,162,155,5029,887,1014,7085
62,2017,59,41,73,65,238,11,878,35,43,967,2,722,52,69,845,22,2111,299,434,2866,8,526,162,179,875,13,89,48,44,194,1,226,53,63,343,26,797,137,232,1192,0,146,12,46,204,142,5536,871,1175,7724
62,2018,67,35,80,64,246,9,921,42,14,986,1,827,53,52,933,15,2712,281,377,3385,30,558,134,130,852,11,97,38,43,189,3,307,50,45,405,19,990,126,199,1334,1,197,17,31,246,156,6644,821,955,8576
62,2019,60,60,85,72,277,14,971,53,20,1058,2,1097,62,70,1231,9,3450,347,436,4242,13,631,156,159,959,13,166,45,55,279,1,528,46,47,622,24,1183,144,180,1531,2,267,22,37,328,138,8353,960,1076,10527
62,2020,67,45,52,124,288,12,854,56,34,956,2,923,52,54,1031,10,4225,289,451,4975,13,657,115,178,963,15,213,47,63,338,1,517,36,71,625,17,1271,124,235,1647,1,276,14,49,340,138,8981,785,1259,11163
62,2021,77,60,84,150,371,13,1064,80,37,1194,5,1258,44,83,1390,15,4721,344,555,5635,18,805,168,176,1167,25,288,62,103,478,1,610,51,63,725,24,1511,168,292,1995,0,352,16,53,421,178,10669,1017,1512,13376
62,2022,92,61,97,205,455,6,1115,77,46,1244,6,1571,61,76,1714,12,3426,326,524,4288,30,811,184,196,1221,17,323,72,137,549,0,936,62,89,1087,20,1792,171,318,2301,1,383,25,39,448,184,10418,1075,1630,13307
62,2023,80,43,77,176,376,7,1120,67,27,1221,2,1522,46,80,1650,4,3275,322,507,4108,28,725,134,179,1066,10,332,62,78,482,0,1026,33,75,1134,19,1940,150,262,2371,0,457,28,36,521,150,10440,919,1420,12929
62,2024,92,39,75,192,398,6,1088,67,29,1190,12,1637,56,114,1819,8,3604,328,582,4522,14,743,152,214,1123,7,339,75,86,507,1,1293,55,104,1453,22,1949,197,396,2564,0,507,18,50,575,162,11199,1023,1767,14151
63,2012,23,28,48,11,110,12,466,23,5,506,5,557,51,9,622,8,784,311,45,1148,9,516,173,19,717,6,62,42,8,118,3,186,70,15,274,9,569,109,37,724,2,117,29,17,165,77,3285,856,166,4384
63,2013,41,25,70,25,161,15,552,32,5,604,4,478,39,13,534,8,836,266,109,1219,6,554,149,41,750,1,44,31,13,89,1,213,49,35,298,8,591,104,72,775,1,134,19,16,170,85,3427,759,329,4600
63,2014,27,15,67,30,139,16,574,22,9,621,2,521,40,21,584,6,885,251,124,1266,6,453,120,65,644,2,71,19,17,109,1,234,37,24,296,10,613,77,71,771,0,120,14,22,156,70,3486,647,383,4586
63,2015,31,22,57,36,146,10,627,23,10,670,4,447,40,22,513,9,743,206,165,1123,9,316,85,75,485,7,101,35,30,173,2,184,40,33,259,11,534,96,106,747,2,111,15,22,150,85,3085,597,499,4266
63,2016,27,15,53,36,131,10,620,14,15,659,1,400,34,26,461,4,776,217,193,1190,12,270,93,81,456,3,140,34,32,209,1,169,37,35,242,13,545,93,127,778,2,117,17,40,176,73,3052,592,585,4302
63,2017,24,29,53,31,137,9,617,23,23,672,0,495,44,21,560,4,1040,201,211,1456,11,323,91,85,510,1,121,50,36,208,2,172,37,34,245,9,622,116,166,913,0,120,14,35,169,60,3539,629,642,4870
63,2018,28,34,74,53,189,7,680,32,26,745,2,573,31,32,638,5,1510,159,183,1857,9,361,106,95,571,5,105,22,42,174,1,189,30,35,255,6,666,109,165,946,1,142,8,36,187,64,4260,571,667,5562
63,2019,28,34,48,62,172,8,765,23,28,824,1,656,47,34,738,0,1557,192,201,1950,18,387,122,76,603,10,108,37,77,232,2,268,30,48,348,6,750,105,160,1021,2,146,6,32,186,75,4671,610,718,6074
63,2020,19,28,45,92,184,5,737,32,19,793,3,685,37,46,771,5,1746,147,245,2143,7,462,105,106,680,6,154,30,89,279,3,317,25,47,392,3,882,76,190,1151,0,192,10,44,246,51,5203,507,878,6639
63,2021,28,27,51,119,225,5,830,35,30,900,4,873,46,52,975,8,2203,191,295,2697,10,438,136,138,722,13,161,46,141,361,2,491,23,89,605,3,1037,111,219,1370,0,290,15,53,358,73,6350,654,1136,8213
63,2022,27,35,58,157,277,4,870,56,31,961,1,979,40,56,1076,14,1473,202,295,1984,10,504,142,149,805,11,225,57,168,461,0,664,49,90,803,5,1368,113,285,1771,0,323,20,46,389,72,6441,737,1277,8527
63,2023,18,30,56,156,260,5,837,54,21,917,6,868,29,55,958,10,1396,147,268,1821,11,453,83,100,647,15,169,46,126,356,0,564,28,74,666,5,1366,105,212,1688,0,353,18,41,412,70,6036,566,1053,7725
63,2024,16,32,56,143,247,4,878,46,23,951,2,964,47,55,1068,3,1469,185,317,1974,3,441,132,121,697,7,169,46,126,348,1,607,31,73,712,6,1445,138,284,1873,1,358,17,53,429,43,6363,698,1195,8299
64,2012,25,30,79,23,157,15,835,44,6,900,1,735,60,6,802,6,965,363,79,1413,36,590,163,14,803,7,127,65,9,208,2,235,65,19,321,20,870,193,51,1134,2,156,40,15,213,114,4543,1072,222,5951
64,2013,36,31,78,47,192,15,882,39,13,949,5,680,52,15,752,9,908,395,142,1454,41,585,145,41,812,2,121,62,22,207,8,244,53,28,333,13,859,147,87,1106,2,179,29,24,234,131,4489,1000,419,6039
64,2014,27,30,74,53,184,24,967,34,15,1040,1,571,38,27,637,8,941,315,184,1448,47,500,105,52,704,12,134,56,48,250,0,325,53,35,413,13,840,171,118,1142,2,158,26,38,224,134,4466,872,570,6042
64,2015,24,27,95,58,204,12,998,33,24,1067,6,648,37,35,726,8,850,299,198,1355,48,458,103,60,669,4,184,59,57,304,3,228,49,39,319,22,925,122,171,1240,6,128,23,33,190,133,4446,820,675,6074
64,2016,29,27,89,56,201,17,1033,23,33,1106,2,550,36,42,630,11,962,278,280,1531,75,366,110,79,630,4,202,62,68,336,2,267,38,48,355,12,867,133,166,1178,1,124,16,53,194,153,4398,785,825,6161
64,2017,19,43,84,78,224,18,1080,48,32,1178,3,683,42,55,783,8,1022,263,281,1574,65,391,88,92,636,6,211,56,89,362,2,252,48,50,352,13,897,129,255,1294,2,123,17,52,194,136,4702,775,984,6597
64,2018,24,42,83,73,222,9,1106,36,33,1184,2,780,42,46,870,6,1608,233,248,2095,74,481,99,88,742,10,245,76,87,418,5,274,26,52,357,19,1132,146,241,1538,2,185,17,46,250,151,5853,758,914,7676
64,2019,23,53,82,130,288,6,1039,36,39,1120,5,943,31,60,1039,9,1857,250,268,2384,75,519,117,94,805,13,359,76,103,551,1,352,28,51,432,13,1431,122,253,1819,1,225,19,51,296,146,6778,761,1049,8734
64,2020,31,44,56,187,318,6,965,39,44,1054,2,887,44,46,979,8,2199,233,278,2718,45,535,104,119,803,9,391,65,135,600,0,341,35,53,429,9,1428,155,242,1834,0,258,15,71,344,110,7048,746,1175,9079
64,2021,27,46,72,210,355,9,1135,65,39,1248,2,1222,42,49,1315,9,2236,270,333,2848,86,616,137,126,965,12,372,90,177,651,0,523,64,75,662,10,1721,172,345,2248,1,333,18,60,412,156,8204,930,1414,10704
64,2022,37,58,79,266,440,5,1154,65,41,1265,0,1412,56,67,1535,11,1528,272,315,2126,63,633,145,124,965,14,341,90,165,610,1,673,53,92,819,8,1943,190,372,2513,2,349,26,58,435,141,8091,976,1500,10708
64,2023,39,48,62,184,333,7,1142,60,27,1236,3,1339,37,57,1436,14,1579,241,347,2181,113,628,134,116,991,8,335,47,121,511,4,577,38,87,706,19,1859,186,367,2431,0,406,19,70,495,207,7913,824,1376,10320
64,2024,23,59,62,199,343,4,1113,61,40,1218,5,1308,47,70,1430,7,1650,228,308,2193,36,548,124,120,828,7,261,50,120,438,3,703,49,100,855,10,1959,217,390,2576,2,470,22,63,557,97,8071,860,1410,10438
65,2012,5,12,26,4,47,3,268,8,3,282,1,269,15,2,287,1,360,124,19,504,3,282,67,3,355,2,48,18,6,74,0,80,20,10,110,5,211,40,12,268,0,36,1,1,38,20,1566,319,60,1965
65,2013,3,12,18,7,40,6,304,7,1,318,4,203,10,0,217,3,378,103,29,513,7,261,34,9,311,7,32,12,3,54,0,90,19,13,122,7,204,26,14,251,0,30,4,2,36,37,1514,233,78,1862
65,2014,6,16,16,4,42,7,269,8,2,286,1,175,10,5,191,3,388,91,43,525,6,226,26,12,270,3,47,11,6,67,0,114,17,6,137,7,179,22,24,232,0,21,5,3,29,33,1435,206,105,1779
65,2015,6,10,10,12,38,5,286,8,3,302,1,190,7,7,205,5,338,73,66,482,3,198,31,21,253,2,34,13,6,55,2,81,19,11,113,4,204,25,18,251,0,21,4,3,28,28,1362,190,147,1727
65,2016,8,7,15,8,38,2,278,5,9,294,2,197,9,4,212,5,402,76,70,553,4,167,27,15,213,4,38,18,11,71,0,103,12,11,126,2,218,29,30,279,0,25,4,9,38,27,1435,195,167,1824
65,2017,8,17,14,9,48,5,268,6,5,284,0,183,12,16,211,7,386,81,96,570,8,184,34,18,244,2,70,9,9,90,0,88,15,20,123,9,225,28,37,299,0,32,4,6,42,39,1453,203,216,1911
65,2018,2,11,13,11,37,2,277,11,3,293,4,215,9,18,246,0,457,63,87,607,3,182,25,19,229,1,63,9,11,84,0,77,16,15,108,7,241,20,43,311,0,42,2,7,51,19,1565,168,214,1966
65,2019,11,12,27,20,70,1,319,6,15,341,0,306,14,20,340,2,590,79,84,755,3,255,22,15,295,2,100,15,17,134,0,121,17,14,152,6,292,22,42,362,0,39,1,5,45,25,2034,203,232,2494
65,2020,8,9,9,17,43,6,264,8,13,291,1,263,18,13,295,8,743,65,85,901,5,237,36,25,303,1,89,17,12,119,7,145,11,22,185,8,352,22,53,435,0,51,1,5,57,44,2153,187,245,2629
65,2021,11,12,12,21,56,5,323,14,4,346,3,358,11,13,385,4,660,73,78,815,8,249,40,25,322,1,90,22,35,148,0,157,18,28,203,3,406,35,57,501,0,61,2,9,72,35,2316,227,270,2848
65,2022,8,7,13,25,53,4,329,8,8,349,0,397,18,21,436,6,560,85,94,745,14,233,37,41,325,4,79,29,49,161,2,258,14,23,297,6,428,34,73,541,0,68,1,10,79,44,2359,239,344,2986
65,2023,6,12,7,33,58,4,310,7,6,327,1,353,9,28,391,4,504,69,78,655,13,293,40,38,384,1,58,16,33,108,1,251,7,33,292,4,462,31,59,556,0,83,2,10,95,34,2326,188,318,2866
65,2024,6,15,10,42,73,3,320,15,16,354,5,347,13,20,385,4,601,63,97,765,6,223,43,22,294,2,62,13,42,119,1,260,5,42,308,2,516,29,85,632,0,77,5,12,94,29,2421,196,378,3024
66,2012,14,22,40,19,95,8,553,22,5,588,3,598,43,11,655,12,1144,367,85,1608,15,705,172,29,921,6,79,58,14,157,0,194,64,9,267,11,536,116,39,702,1,91,21,9,122,70,3922,903,220,5115
66,2013,12,26,27,32,97,6,542,19,9,576,4,562,47,14,627,10,1292,334,143,1779,15,679,144,57,895,4,64,38,26,132,0,204,40,21,265,17,546,105,57,725,0,126,15,16,157,68,4041,769,375,5253
66,2014,19,22,30,25,96,6,650,16,13,685,5,537,33,21,596,14,1251,297,213,1775,9,628,106,79,822,3,89,39,23,154,5,222,31,17,275,20,549,78,74,721,0,103,12,29,144,81,4051,642,494,5268
66,2015,22,31,37,27,117,9,604,17,19,649,1,497,32,29,559,7,1109,228,278,1622,11,509,105,89,714,4,151,41,26,222,3,175,34,34,246,13,517,72,113,715,0,72,14,22,108,70,3665,580,637,4952
66,2016,16,22,29,37,104,8,580,12,26,626,2,410,32,41,485,9,1080,189,340,1618,12,499,121,112,744,2,180,47,54,283,4,168,37,27,236,6,493,77,113,689,0,97,9,32,138,59,3529,553,782,4923
66,2017,27,23,36,22,108,9,588,14,35,646,3,489,38,42,572,4,1088,161,392,1645,12,426,100,143,681,7,238,37,49,331,0,151,34,38,223,13,555,83,148,799,1,89,12,27,129,76,3647,515,896,5134
